country,city,venue,googlemaps_hyperlink,find1,find2,find3,y,x,test_coordinates
USA,Olympia,Rignall Hall,"https://www.google.com/maps/?q=47.1496873,-122.9445844",31,42,54,47.1496873,-122.944584,"47.1496873, -122.944584"
USA,Omaha,Peony Park Royal Grove,"https://www.google.com/maps/?q=41.2632254,-95.9878728",31,42,53,41.2632254,-95.987872,"41.2632254, -95.987872"
USA,Omaha,Radial Social Hall,"https://www.google.com/maps/?q=41.2737913,-95.9839583",31,42,53,41.2737913,-95.983958,"41.2737913, -95.983958"
USA,Omaha,Sokol Hall,"https://www.google.com/maps/?q=41.238464,-95.9337885",31,41,52,41.238464,-95.933788,"41.238464, -95.933788"
USA,Orlando,Beacham Theater,"https://www.google.com/maps/?q=28.542972,-81.379375",31,41,51,28.542972,-81.37937,"28.542972, -81.37937"
USA,Orlando,Edge,"https://www.google.com/maps/?q=28.5469645,-81.3811131",31,42,53,28.5469645,-81.381113,"28.5469645, -81.381113"
USA,Orlando,Firestone,"https://www.google.com/maps/?q=28.5497139,-81.3800934",31,42,53,28.5497139,-81.380093,"28.5497139, -81.380093"
USA,Oxford (USA),Lafayettes,"https://www.google.com/maps/?q=34.3667624,-89.520289",31,42,52,34.3667624,-89.52028,"34.3667624, -89.52028"
USA,Palo Alto,Edge,"https://www.google.com/maps/?q=37.4280097,-122.143957",31,42,53,37.4280097,-122.14395,"37.4280097, -122.14395"
USA,Pensacola,Nite Owl,"https://www.google.com/maps/?q=30.4457275,-87.2317809",31,42,53,30.4457275,-87.231780,"30.4457275, -87.231780"
USA,Peoria,Expo Gardens,"https://www.google.com/maps/?q=40.765357,-89.61913",31,41,50,40.765357,-89.6191,"40.765357, -89.6191"
USA,Petaluma,Phoenix Theater,"https://www.google.com/maps/?q=38.2348794,-122.6430667",31,42,54,38.2348794,-122.643066,"38.2348794, -122.643066"
USA,Philadelphia,Drexel University,"https://www.google.com/maps/?q=39.9557137,-75.1925667",31,42,53,39.9557137,-75.192566,"39.9557137, -75.192566"
USA,Philadelphia,Electric Factory,"https://www.google.com/maps/?q=39.9588648,-75.1502099",31,42,53,39.9588648,-75.150209,"39.9588648, -75.150209"
USA,Philadelphia,Frankford YWCA,"https://www.google.com/maps/?q=39.952298,-75.163799",31,41,51,39.952298,-75.16379,"39.952298, -75.16379"
USA,Philadelphia,Trocadero,"https://www.google.com/maps/?q=39.9537103,-75.1565339",31,42,53,39.9537103,-75.156533,"39.9537103, -75.156533"
USA,Phoenix,Celebrity Theater,"https://www.google.com/maps/?q=33.4544264,-112.0147804",31,42,54,33.4544264,-112.014780,"33.4544264, -112.014780"
USA,Phoenix,Party Gardens,"https://www.google.com/maps/?q=33.4510218,-111.9633224",31,42,54,33.4510218,-111.963322,"33.4510218, -111.963322"
USA,Phoenix,Silver Dollar,"https://www.google.com/maps/?q=33.4462876,-112.0259144",31,42,54,33.4462876,-112.025914,"33.4462876, -112.025914"
USA,Phoenix,Time Out of Mind,"https://www.google.com/maps/?q=33.4091739,-112.0011179",31,42,54,33.4091739,-112.001117,"33.4091739, -112.001117"
USA,Phoenix,U.A. Local Pipefitter's Hall,"https://www.google.com/maps/?q=33.4844125,-112.030066",31,42,53,33.4844125,-112.03006,"33.4844125, -112.03006"
USA,Pittsburgh,Carnegie Mellon University,"https://www.google.com/maps/?q=40.4418627,-79.9428737",31,42,53,40.4418627,-79.942873,"40.4418627, -79.942873"
USA,Pittsburgh,Metropol,"https://www.google.com/maps/?q=40.4494862,-79.987412",31,42,52,40.4494862,-79.98741,"40.4494862, -79.98741"
USA,Pittsburgh,Sonic Temple,"https://www.google.com/maps/?q=40.441639,-79.8834646",31,41,52,40.441639,-79.883464,"40.441639, -79.883464"
USA,Pittsburgh,Upstage Lounge,"https://www.google.com/maps/?q=40.401621,-79.864744",31,41,51,40.401621,-79.86474,"40.401621, -79.86474"
USA,Pomona,Elks Lodge,"https://www.google.com/maps/?q=34.1077756,-117.7384234",31,42,54,34.1077756,-117.738423,"34.1077756, -117.738423"
USA,Pomona,Glasshouse,"https://www.google.com/maps/?q=34.0575371,-117.7514936",31,42,54,34.0575371,-117.751493,"34.0575371, -117.751493"
USA,Pontiac,Phoenix Plaza Ampitheater,"https://www.google.com/maps/?q=42.635682,-83.290373",31,41,51,42.635682,-83.29037,"42.635682, -83.29037"
USA,Portland (ME),58 Fore St.,"https://www.google.com/maps/?q=43.663166,-70.2434942",31,41,52,43.663166,-70.243494,"43.663166, -70.243494"
USA,Portland (ME),Asylum,"https://www.google.com/maps/?q=43.6565853,-70.2589916",31,42,53,43.6565853,-70.258991,"43.6565853, -70.258991"
USA,Portland (ME),Father Hayes Gym Bar,"https://www.google.com/maps/?q=43.6822311,-70.2934803",31,42,53,43.6822311,-70.293480,"43.6822311, -70.293480"
USA,Portland (ME),"Sullivan Gym, U. of S. Maine","https://www.google.com/maps/?q=43.6635352,-70.2755658",31,42,53,43.6635352,-70.275565,"43.6635352, -70.275565"
USA,Portland (ME),Zootz,"https://www.google.com/maps/?q=43.6551839,-70.2632702",31,42,53,43.6551839,-70.263270,"43.6551839, -70.263270"
USA,Portland (OR),Crystal Ballroom,"https://www.google.com/maps/?q=45.5228361,-122.684884",31,42,53,45.5228361,-122.68488,"45.5228361, -122.68488"
USA,Portland (OR),La Luna,"https://www.google.com/maps/?q=45.520777,-122.6565613",31,41,53,45.520777,-122.656561,"45.520777, -122.656561"
USA,Portland (OR),Melody Ballroom,"https://www.google.com/maps/?q=45.5180556,-122.6594444",31,42,54,45.5180556,-122.659444,"45.5180556, -122.659444"
USA,Portland (OR),Pine Street Theater,"https://www.google.com/maps/?q=45.5207801,-122.6566134",31,42,54,45.5207801,-122.656613,"45.5207801, -122.656613"
USA,Poughkeepsie,Chance,"https://www.google.com/maps/?q=41.7027893,-73.9244854",31,42,53,41.7027893,-73.924485,"41.7027893, -73.924485"
USA,Poughkeepsie,Vassar College,"https://www.google.com/maps/?q=41.6878091,-73.8968047",31,42,53,41.6878091,-73.896804,"41.6878091, -73.896804"
USA,Poughkeepsie,Vassar College Walker Fieldhouse,"https://www.google.com/maps/?q=41.6853706,-73.889593",31,42,52,41.6853706,-73.88959,"41.6853706, -73.88959"
USA,Princeton,Princeton University Terrace Food Club,"https://www.google.com/maps/?q=40.3471942,-74.6539268",31,42,53,40.3471942,-74.653926,"40.3471942, -74.653926"
USA,Providence,Church House Inn,"https://www.google.com/maps/?q=41.8231491,-71.415775",31,42,52,41.8231491,-71.41577,"41.8231491, -71.41577"
USA,Providence,Living Room,"https://www.google.com/maps/?q=41.8287258,-71.420695",31,42,52,41.8287258,-71.42069,"41.8287258, -71.42069"
USA,Providence,Lupo's Heartbreak Hotel,"https://www.google.com/maps/?q=41.823015,-71.412714",31,41,51,41.823015,-71.41271,"41.823015, -71.41271"
USA,Providence,Rhode Island School of Design,"https://www.google.com/maps/?q=41.8270817,-71.4092955",31,42,53,41.8270817,-71.409295,"41.8270817, -71.409295"
USA,Providence,Rocket,"https://www.google.com/maps/?q=41.8202316,-71.4114292",31,42,53,41.8202316,-71.411429,"41.8202316, -71.411429"
USA,Raleigh,Ritz,"https://www.google.com/maps/?q=35.8162802,-78.6205434",31,42,53,35.8162802,-78.620543,"35.8162802, -78.620543"
USA,Rapid City,Surbeck City School of Mines and Technology,"https://www.google.com/maps/?q=44.0757591,-103.2082424",31,42,54,44.0757591,-103.208242,"44.0757591, -103.208242"
USA,Rehoboth Beach,Strand,"https://www.google.com/maps/?q=38.7167282,-75.0804151",31,42,53,38.7167282,-75.080415,"38.7167282, -75.080415"
USA,Reno,Del Mar Station,"https://www.google.com/maps/?q=39.518131,-119.809443",31,41,52,39.518131,-119.80944,"39.518131, -119.80944"
USA,Reseda,Country Club,"https://www.google.com/maps/?q=34.2014757,-118.5345176",31,42,54,34.2014757,-118.534517,"34.2014757, -118.534517"
USA,Richmond,Floodzone,"https://www.google.com/maps/?q=37.5324794,-77.427968",31,42,52,37.5324794,-77.42796,"37.5324794, -77.42796"
USA,Richmond,Metro,"https://www.google.com/maps/?q=37.5496167,-77.4493199",31,42,53,37.5496167,-77.449319,"37.5496167, -77.449319"
USA,Richmond,New Horizons,"https://www.google.com/maps/?q=37.5512966,-77.4519549",31,42,53,37.5512966,-77.451954,"37.5512966, -77.451954"
USA,Richmond,Twisters,"https://www.google.com/maps/?q=37.5506178,-77.4533776",31,42,53,37.5506178,-77.453377,"37.5506178, -77.453377"
USA,Richmond,University of Richmond Greek Amphitheater,"https://www.google.com/maps/?q=37.5768992,-77.5427741",31,42,53,37.5768992,-77.542774,"37.5768992, -77.542774"
USA,Richmond,Virginia Commonwealth University Shafer Court,"https://www.google.com/maps/?q=37.5481983,-77.4526566",31,42,53,37.5481983,-77.452656,"37.5481983, -77.452656"
USA,Roanoke,Alternative,"https://www.google.com/maps/?q=37.284525,-79.9927888",31,41,52,37.284525,-79.992788,"37.284525, -79.992788"
USA,Rochester,Backstreets,"https://www.google.com/maps/?q=43.158301,-77.598981",31,41,51,43.158301,-77.59898,"43.158301, -77.59898"
USA,Rochester,Harro East Ballroom,"https://www.google.com/maps/?q=43.1604263,-77.6037566",31,42,53,43.1604263,-77.603756,"43.1604263, -77.603756"
USA,Rockford,VFW Hall,"https://www.google.com/maps/?q=42.3260253,-89.0272487",31,42,53,42.3260253,-89.027248,"42.3260253, -89.027248"
USA,Rockville,Montgomery College Fine Arts Building,"https://www.google.com/maps/?q=39.0978132,-77.1569204",31,42,53,39.0978132,-77.156920,"39.0978132, -77.156920"
USA,Sacramento,Crest Theater,"https://www.google.com/maps/?q=38.5792139,-121.4933978",31,42,54,38.5792139,-121.493397,"38.5792139, -121.493397"
USA,Sacramento,Grind,"https://www.google.com/maps/?q=38.5695973,-121.5462923",31,42,54,38.5695973,-121.546292,"38.5695973, -121.546292"
USA,Sacramento,One Edge Up,"https://www.google.com/maps/?q=38.5772922,-121.4870525",31,42,54,38.5772922,-121.487052,"38.5772922, -121.487052"
USA,Salt Lake City,Bricks,"https://www.google.com/maps/?q=40.7647078,-111.9079358",31,42,54,40.7647078,-111.907935,"40.7647078, -111.907935"
USA,Salt Lake City,Fairgrounds Coliseum,"https://www.google.com/maps/?q=40.7736893,-111.9231567",31,42,54,40.7736893,-111.923156,"40.7736893, -111.923156"
USA,Salt Lake City,Speedway,"https://www.google.com/maps/?q=40.7581534,-111.9059158",31,42,54,40.7581534,-111.905915,"40.7581534, -111.905915"
USA,Salt Lake City,Utah State Fairpark Coliseum,"https://www.google.com/maps/?q=40.7736893,-111.9231567",31,42,54,40.7736893,-111.923156,"40.7736893, -111.923156"
USA,San Antonio,Cameo Theater,"https://www.google.com/maps/?q=29.4220281,-98.4792306",31,42,53,29.4220281,-98.479230,"29.4220281, -98.479230"
USA,San Antonio,Showcase Special Events,"https://www.google.com/maps/?q=29.4964805,-98.5263412",31,42,53,29.4964805,-98.526341,"29.4964805, -98.526341"
USA,San Antonio,Sunset Saloon,"https://www.google.com/maps/?q=29.4206709,-98.4784372",31,42,53,29.4206709,-98.478437,"29.4206709, -98.478437"
USA,San Diego,SOMA,"https://www.google.com/maps/?q=32.7554929,-117.2124923",31,42,54,32.7554929,-117.212492,"32.7554929, -117.212492"
USA,San Diego,Soma,"https://www.google.com/maps/?q=32.7554929,-117.2124923",31,42,54,32.7554929,-117.212492,"32.7554929, -117.212492"
USA,San Francisco,Fort Mason Pier C,"https://www.google.com/maps/?q=37.8067481,-122.4314681",31,42,54,37.8067481,-122.431468,"37.8067481, -122.431468"
USA,San Francisco,Maritime,"https://www.google.com/maps/?q=37.7864189,-122.3936571",31,42,54,37.7864189,-122.393657,"37.7864189, -122.393657"
USA,San Francisco,Mission Dolores Park,"https://www.google.com/maps/?q=37.760407,-122.4272376",31,41,53,37.760407,-122.427237,"37.760407, -122.427237"
USA,San Francisco,Russian Theater,"https://www.google.com/maps/?q=37.7854355,-122.4413234",31,42,54,37.7854355,-122.441323,"37.7854355, -122.441323"
USA,San Francisco,Trocadero Transfer,"https://www.google.com/maps/?q=37.7790623,-122.3982015",31,42,54,37.7790623,-122.398201,"37.7790623, -122.398201"
USA,San Francisco,Women's Building,"https://www.google.com/maps/?q=37.7614483,-122.4228365",31,42,54,37.7614483,-122.422836,"37.7614483, -122.422836"
USA,Santa Barbara,Anaconda,"https://www.google.com/maps/?q=34.4120715,-119.8557957",31,42,54,34.4120715,-119.855795,"34.4120715, -119.855795"
USA,Savannah,Knights of Columbus Hall,"https://www.google.com/maps/?q=32.074574,-81.093912",31,41,51,32.074574,-81.09391,"32.074574, -81.09391"
USA,Savannah,River Rock,"https://www.google.com/maps/?q=32.08293,-81.0948861",31,40,51,32.08293,-81.094886,"32.08293, -81.094886"
USA,Savannah,Sun,"https://www.google.com/maps/?q=32.074574,-81.093912",31,41,51,32.074574,-81.09391,"32.074574, -81.09391"
USA,Savannah,Zoo,"https://www.google.com/maps/?q=32.079915,-81.0934128",31,41,52,32.079915,-81.093412,"32.079915, -81.093412"
USA,Schenectady,Eagles Lodge,"https://www.google.com/maps/?q=42.8051331,-73.9323474",31,42,53,42.8051331,-73.932347,"42.8051331, -73.932347"
USA,Seattle,DV8,"https://www.google.com/maps/?q=47.619369,-122.346692",31,41,52,47.619369,-122.34669,"47.619369, -122.34669"
USA,Seattle,Lake City Concert Hall,"https://www.google.com/maps/?q=47.7192729,-122.2951529",31,42,54,47.7192729,-122.295152,"47.7192729, -122.295152"
USA,Seattle,OZ,"https://www.google.com/maps/?q=47.619369,-122.346692",31,41,52,47.619369,-122.34669,"47.619369, -122.34669"
USA,Seattle,Oz,"https://www.google.com/maps/?q=47.619369,-122.346692",31,41,52,47.619369,-122.34669,"47.619369, -122.34669"
USA,Seattle,Washington Performance Hall,"https://www.google.com/maps/?q=47.6028246,-122.31462",31,42,52,47.6028246,-122.3146,"47.6028246, -122.3146"
USA,Severna Park,Columbian Center,"https://www.google.com/maps/?q=39.0890929,-76.5550287",31,42,53,39.0890929,-76.555028,"39.0890929, -76.555028"
USA,Silver Spring,Long Branch Community Center,"https://www.google.com/maps/?q=38.9997417,-76.9983049",31,42,53,38.9997417,-76.998304,"38.9997417, -76.998304"
USA,Sioux Falls,Pomp Room,"https://www.google.com/maps/?q=43.5492045,-96.7302073",31,42,53,43.5492045,-96.730207,"43.5492045, -96.730207"
USA,Spokane,123 Arts,"https://www.google.com/maps/?q=47.6557683,-117.427774",31,42,53,47.6557683,-117.42777,"47.6557683, -117.42777"
USA,Springfield (MO),Chestnut Hall,"https://www.google.com/maps/?q=37.212766,-93.3675097",31,41,52,37.212766,-93.367509,"37.212766, -93.367509"
USA,Springfield (OR),McKensie Ballroom,"https://www.google.com/maps/?q=44.0464129,-123.0177169",31,42,54,44.0464129,-123.017716,"44.0464129, -123.017716"
USA,St Louis,1227,"https://www.google.com/maps/?q=38.6322924,-90.1982255",31,42,53,38.6322924,-90.198225,"38.6322924, -90.198225"
USA,St. Louis,Bernard's Pub,"https://www.google.com/maps/?q=38.618403,-90.2500249",31,41,52,38.618403,-90.250024,"38.618403, -90.250024"
USA,St. Louis,Galaxy,"https://www.google.com/maps/?q=38.6322517,-90.1978743",31,42,53,38.6322517,-90.197874,"38.6322517, -90.197874"
USA,St. Louis,Mississippi Nights,"https://www.google.com/maps/?q=38.6324459,-90.1827762",31,42,53,38.6324459,-90.182776,"38.6324459, -90.182776"
USA,State College,Penn State Hub,"https://www.google.com/maps/?q=40.7981145,-77.8612113",31,42,53,40.7981145,-77.861211,"40.7981145, -77.861211"
USA,Storrs,University of Connecticut,"https://www.google.com/maps/?q=41.8068934,-72.2559623",31,42,53,41.8068934,-72.255962,"41.8068934, -72.255962"
USA,Storrs,University of Connecticut Fieldhouse,"https://www.google.com/maps/?q=41.8068934,-72.2559623",31,42,53,41.8068934,-72.255962,"41.8068934, -72.255962"
USA,Syracuse,Lost Horizon,"https://www.google.com/maps/?q=43.0546607,-76.0830272",31,42,53,43.0546607,-76.083027,"43.0546607, -76.083027"
USA,Syracuse,Syracuse University,"https://www.google.com/maps/?q=43.0401853,-76.1334902",31,42,53,43.0401853,-76.133490,"43.0401853, -76.133490"
USA,Tacoma,Tacoma Community World Theater,"https://www.google.com/maps/?q=47.2067558,-122.4507172",31,42,54,47.2067558,-122.450717,"47.2067558, -122.450717"
USA,Tallahassee,Moon,"https://www.google.com/maps/?q=30.4357734,-84.2656993",31,42,53,30.4357734,-84.265699,"30.4357734, -84.265699"
USA,Tampa,Masquerade,"https://www.google.com/maps/?q=27.9597496,-82.4426499",31,42,53,27.9597496,-82.442649,"27.9597496, -82.442649"
USA,Tampa,Ritz,"https://www.google.com/maps/?q=27.9597496,-82.4426499",31,42,53,27.9597496,-82.442649,"27.9597496, -82.442649"
USA,Toledo,Masonic Auditorium,"https://www.google.com/maps/?q=41.5927127,-83.6518986",31,42,53,41.5927127,-83.651898,"41.5927127, -83.651898"
USA,Toledo,Tam O'Shanter Ice Rink,"https://www.google.com/maps/?q=41.6908333,-83.7130556",31,42,53,41.6908333,-83.713055,"41.6908333, -83.713055"
USA,Trenton,City Gardens,"https://www.google.com/maps/?q=40.2373768,-74.7599011",31,42,53,40.2373768,-74.759901,"40.2373768, -74.759901"
USA,Tuba City,Grey Hills High School,"https://www.google.com/maps/?q=36.1269817,-111.2215016",31,42,54,36.1269817,-111.221501,"36.1269817, -111.221501"
USA,Tucson,Coyote's,"https://www.google.com/maps/?q=32.244098,-110.97449",31,41,51,32.244098,-110.9744,"32.244098, -110.9744"
USA,Tucson,Dodiak Gallery,"https://www.google.com/maps/?q=32.2263796,-110.9709913",31,42,54,32.2263796,-110.970991,"32.2263796, -110.970991"
USA,Tucson,Park Place BBQ,"https://www.google.com/maps/?q=32.2604428,-110.9790218",31,42,54,32.2604428,-110.979021,"32.2604428, -110.979021"
USA,Tucson,Rialto Theater,"https://www.google.com/maps/?q=32.2217216,-110.9664535",31,42,54,32.2217216,-110.966453,"32.2217216, -110.966453"
USA,Ventura,Ventura Theater,"https://www.google.com/maps/?q=34.2803049,-119.291439",31,42,53,34.2803049,-119.29143,"34.2803049, -119.29143"
USA,Victorville,Fly Theater,"https://www.google.com/maps/?q=34.534907,-117.2940544",31,41,53,34.534907,-117.294054,"34.534907, -117.294054"
USA,Virginia Beach,Atlantic Beach Club,"https://www.google.com/maps/?q=36.8537647,-75.9768935",31,42,53,36.8537647,-75.976893,"36.8537647, -75.976893"
USA,Virginia Beach,Beach Theater,"https://www.google.com/maps/?q=36.8507963,-75.9898793",31,42,53,36.8507963,-75.989879,"36.8507963, -75.989879"
USA,Virginia Beach,Peppermint Beach Club,"https://www.google.com/maps/?q=36.8468098,-75.9742689",31,42,53,36.8468098,-75.974268,"36.8468098, -75.974268"
USA,Washington,9:30 Club,"https://www.google.com/maps/?q=38.917948,-77.0237227",31,41,52,38.917948,-77.023722,"38.917948, -77.023722"
USA,Washington,9:30 Club (1980-1995),"https://www.google.com/maps/?q=38.8971517,-77.0255867",31,42,53,38.8971517,-77.025586,"38.8971517, -77.025586"
USA,Washington,All Souls Church Pierce Hall,"https://www.google.com/maps/?q=38.9260015,-77.0380262",31,42,53,38.9260015,-77.038026,"38.9260015, -77.038026"
USA,Washington,Black Cat,"https://www.google.com/maps/?q=38.9145839,-77.0315515",31,42,53,38.9145839,-77.031551,"38.9145839, -77.031551"
USA,Washington,Citadel Center,"https://www.google.com/maps/?q=38.9219769,-77.0383073",31,42,53,38.9219769,-77.038307,"38.9219769, -77.038307"
USA,Washington,Dupont Circle,"https://www.google.com/maps/?q=38.9096631,-77.0436868",31,42,53,38.9096631,-77.043686,"38.9096631, -77.043686"
USA,Washington,First Baptist Church,"https://www.google.com/maps/?q=38.9084722,-77.0393984",31,42,53,38.9084722,-77.039398,"38.9084722, -77.039398"
USA,Washington,Fort Reno,"https://www.google.com/maps/?q=38.9512105,-77.0773621",31,42,53,38.9512105,-77.077362,"38.9512105, -77.077362"
USA,Washington,Lafayette Park,"https://www.google.com/maps/?q=38.8995761,-77.037102",31,42,52,38.8995761,-77.03710,"38.8995761, -77.03710"
USA,Washington,Malcolm X Park,"https://www.google.com/maps/?q=38.9210916,-77.036072",31,42,52,38.9210916,-77.03607,"38.9210916, -77.03607"
USA,Washington,Pirate House / Brendan's Going Away Party,"https://www.google.com/maps/?q=38.931732,-77.0387721",31,41,52,38.931732,-77.038772,"38.931732, -77.038772"
USA,Washington,Sacred Heart Church Hall,"https://www.google.com/maps/?q=38.9310756,-77.036296",31,42,52,38.9310756,-77.03629,"38.9310756, -77.03629"
USA,Washington,Sanctuary Theater,"https://www.google.com/maps/?q=38.9276969,-77.0345982",31,42,53,38.9276969,-77.034598,"38.9276969, -77.034598"
USA,Washington,Smithsonian Folklife Festival / National Mall,"https://www.google.com/maps/?q=38.8895556,-77.0268611",31,42,53,38.8895556,-77.026861,"38.8895556, -77.026861"
USA,Washington,St. Augustine's Church Hall,"https://www.google.com/maps/?q=38.9183004,-77.0343509",31,42,53,38.9183004,-77.034350,"38.9183004, -77.034350"
USA,Washington,St. Stephen's Church Cafeteria,"https://www.google.com/maps/?q=38.933469,-77.0357597",31,41,52,38.933469,-77.035759,"38.933469, -77.035759"
USA,Washington,St. Stephen's Church Hall,"https://www.google.com/maps/?q=38.933469,-77.0357597",31,41,52,38.933469,-77.035759,"38.933469, -77.035759"
USA,Washington,Sylvan Theater,"https://www.google.com/maps/?q=38.8883593,-77.034624",31,42,52,38.8883593,-77.03462,"38.8883593, -77.03462"
USA,Washington,US Capitol Plaza Supreme Court,"https://www.google.com/maps/?q=38.8905705,-77.0069332",31,42,53,38.8905705,-77.006933,"38.8905705, -77.006933"
USA,Washington,Wilson Center,"https://www.google.com/maps/?q=38.9285,-77.035917",31,39,49,38.9285,-77.03591,"38.9285, -77.03591"
USA,Washington,dc space,"https://www.google.com/maps/?q=38.8961678,-77.0217578",31,42,53,38.8961678,-77.021757,"38.8961678, -77.021757"
USA,Watsonville,Veteran's Memorial Hall,"https://www.google.com/maps/?q=36.9126013,-121.7545246",31,42,54,36.9126013,-121.754524,"36.9126013, -121.754524"
USA,Waukesha,Waukesha Expo Center,"https://www.google.com/maps/?q=43.0346585,-88.2413614",31,42,53,43.0346585,-88.241361,"43.0346585, -88.241361"
USA,Wilmington,Jacob's Run,"https://www.google.com/maps/?q=34.2352145,-77.9469857",31,42,53,34.2352145,-77.946985,"34.2352145, -77.946985"
USA,Wilmington,Mad Monk,"https://www.google.com/maps/?q=34.2454421,-77.8705169",31,42,53,34.2454421,-77.870516,"34.2454421, -77.870516"
USA,Winston-Salem,Ziggy's,"https://www.google.com/maps/?q=36.1048794,-80.2461604",31,42,53,36.1048794,-80.246160,"36.1048794, -80.246160"
USA,Worcester,Heart of the Commonwealth Theater,"https://www.google.com/maps/?q=42.2667257,-71.8005205",31,42,53,42.2667257,-71.800520,"42.2667257, -71.800520"
USA,Worcester,WAG,"https://www.google.com/maps/?q=42.2838928,-71.7955812",31,42,53,42.2838928,-71.795581,"42.2838928, -71.795581"
USA,Yakima,Twilight Terrace,"https://www.google.com/maps/?q=46.5950379,-120.503224",31,42,53,46.5950379,-120.50322,"46.5950379, -120.50322"
USA,Ypsilanti,Eastern Michigan University,"https://www.google.com/maps/?q=42.2459904,-83.6255975",31,42,53,42.2459904,-83.625597,"42.2459904, -83.625597"
Wales,Newport,TJ's,"https://www.google.com/maps/?q=51.5908462,-2.9910324",31,42,52,51.5908462,-2.991032,"51.5908462, -2.991032"
Yugoslavia,Ljubljana,Menza N,"https://www.google.com/maps/?q=46.0564138,14.5172497",31,42,52,46.0564138,14.517249,"46.0564138, 14.517249"
Yugoslavia,Ljubljana,University Student Center,"https://www.google.com/maps/?q=46.0588535,14.5019969",31,42,52,46.0588535,14.501996,"46.0588535, 14.501996"
Yugoslavia,Zagreb,Galleria,"https://www.google.com/maps/?q=45.8037468,15.9667464",31,42,52,45.8037468,15.966746,"45.8037468, 15.966746"
