live_show,fls_available,fls_id,datestring,fls_link,Title,Url,Length,Seconds,link
1,0,FLS0069,19881104,https://dischord.com/fugazi_live_series/nagold-germany-110488,"Juz Nagold, Nagold, Germany, 1988-11-04",https://www.youtube.com/watch?v=IFMXi3xKZqQ,00:54:01,3241,"[FLS0069, Juz Nagold, Nagold, Germany, 1988-11-04](https://www.youtube.com/watch?v=h-0J7Djzplo&list=PLXzdYKOUH6xj_x0Uz273TSbqMFrG80fBn&index=8&pp=iAQB)<br>"
1,1,,19881105,,Fugazi - Live in Augsburg 1988 [Full Concert],https://www.youtube.com/watch?v=EooDG7fHGGg&list=PLXzdYKOUH6xj_x0Uz273TSbqMFrG80fBn&index=9&pp=iAQB,00:56:30,3390,
1,0,FLS0070,19881105,https://dischord.com/fugazi_live_series/augsburg-germany-110588,"Bootleg Club, Augsburg, Germany, 1988-11-05",https://archive.org/details/fugazi1988-11-05,,,"[FLS0070, Bootleg Club, Augsburg, Germany, 1988-11-05](https://archive.org/details/fugazi1988-11-05)<br>"
1,0,FLS0081,19881122,https://dischord.com/fugazi_live_series/paris-france-112288,"Le Gibus, Paris, France, 22-11-1988",https://www.youtube.com/watch?v=PZY_e16_XN4&list=PLXzdYKOUH6xj_x0Uz273TSbqMFrG80fBn&index=10,01:16:17,4577,"[FLS0081, Le Gibus, Paris, France, 22-11-1988](https://www.youtube.com/watch?v=PZY_e16_XN4&list=PLXzdYKOUH6xj_x0Uz273TSbqMFrG80fBn&index=10)<br>"
1,1,,19881202,,Fugazi 1988 Dec 2nd Live Wigan Unity,https://www.youtube.com/watch?v=7r4gaaq34HU&list=PLXzdYKOUH6xj_x0Uz273TSbqMFrG80fBn&index=11&pp=iAQB,00:21:43,1303,
1,0,FLS0107,19890506,https://dischord.com/fugazi_live_series/gainesville-fl-usa-50689,"American Legion Hall, Gainesville, FL, USA, 1989-05-06",https://www.youtube.com/watch?v=vhBFLGz6dvU&list=PLXzdYKOUH6xj_x0Uz273TSbqMFrG80fBn&index=18&pp=iAQB,00:39:05,2345,"[FLS0107, American Legion Hall, Gainesville, FL, USA, 1989-05-06](https://www.youtube.com/watch?v=vhBFLGz6dvU&list=PLXzdYKOUH6xj_x0Uz273TSbqMFrG80fBn&index=18&pp=iAQB)<br>"
1,1,,19890511,,Fugazi @ Axis Club 1989,https://www.youtube.com/watch?v=JCEqhCVwhKI&list=PLXzdYKOUH6xj_x0Uz273TSbqMFrG80fBn&index=19&pp=iAQB,01:29:41,5381,
1,1,,19890520,https://dischord.com/fugazi_live_series/berkeley-ca-usa-52089,"Fugazi- 924 Gilman, Berkeley Ca. 5/20/89 enhanced video w/ Pro Walkman Audio xfer from master tapes",https://www.youtube.com/watch?v=U4d6TrNGuHc&list=PLXzdYKOUH6xj_x0Uz273TSbqMFrG80fBn&index=20&pp=iAQB,01:10:36,4236,
1,0,FLS0119,19890603,https://dischord.com/fugazi_live_series/omaha-ne-usa-60389,"Radial Social Hall, Omaha, NE, USA, 1989-06-03 (part 1)",https://www.youtube.com/watch?v=B9_hUYQ5nGc&list=PLXzdYKOUH6xj_x0Uz273TSbqMFrG80fBn&index=21&pp=iAQB,00:09:23,563,"[FLS0119, Radial Social Hall, Omaha, NE, USA, 1989-06-03 (part 1)](https://www.youtube.com/watch?v=B9_hUYQ5nGc&list=PLXzdYKOUH6xj_x0Uz273TSbqMFrG80fBn&index=21&pp=iAQB)<br>"
1,0,FLS0119,19890603,https://dischord.com/fugazi_live_series/omaha-ne-usa-60389,"Radial Social Hall, Omaha, NE, USA, 1989-06-03 (part 2)",https://www.youtube.com/watch?v=BBMO72_q82c&list=PLXzdYKOUH6xj_x0Uz273TSbqMFrG80fBn&index=22&pp=iAQB,00:29:41,1781,"[FLS0119, Radial Social Hall, Omaha, NE, USA, 1989-06-03 (part 2)](https://www.youtube.com/watch?v=BBMO72_q82c&list=PLXzdYKOUH6xj_x0Uz273TSbqMFrG80fBn&index=22&pp=iAQB)<br>"
1,0,FLS0119,19890603,https://dischord.com/fugazi_live_series/omaha-ne-usa-60389,"Radial Social Hall, Omaha, NE, USA, 1989-06-03 (part 3)",https://www.youtube.com/watch?v=UlP7s3dmr2c&list=PLXzdYKOUH6xj_x0Uz273TSbqMFrG80fBn&index=23&pp=iAQB,00:06:21,381,"[FLS0119, Radial Social Hall, Omaha, NE, USA, 1989-06-03 (part 3)](https://www.youtube.com/watch?v=UlP7s3dmr2c&list=PLXzdYKOUH6xj_x0Uz273TSbqMFrG80fBn&index=23&pp=iAQB)<br>"
1,0,FLS0140,19890929,https://dischord.com/fugazi_live_series/ottawa-on-canada-92989,"Glebe Community Center, Ottawa, ON, Canada",https://www.youtube.com/watch?v=S2oDB4LaCRE,,,"[FLS0140, Glebe Community Center, Ottawa, ON, Canada](https://www.youtube.com/watch?v=S2oDB4LaCRE)<br>"
1,0,FLS0143,19891002,https://dischord.com/fugazi_live_series/rochester-ny-usa-100289,"Backstreets, Rochester, NY, USA",https://www.youtube.com/watch?v=6FPe8g9i17I&t=22s,,,"[FLS0143, Backstreets, Rochester, NY, USA](https://www.youtube.com/watch?v=6FPe8g9i17I&t=22s)<br>"
1,1,,19891008,https://dischord.com/fugazi_live_series/hoboken-nj-usa-100889,Fugazi - Live in Hoboken 1989 [Full Concert],https://www.youtube.com/watch?v=cva8M3rC4wk&list=PLXzdYKOUH6xj_x0Uz273TSbqMFrG80fBn&index=26&pp=iAQB,01:16:13,4573,
1,0,FLS0161,19891123,https://dischord.com/fugazi_live_series/dublin-ireland-112389,"McGonagles, Dublin, Ireland, 1989-11-23",https://www.youtube.com/watch?v=gwIbWL55gio&list=PLXzdYKOUH6xj_x0Uz273TSbqMFrG80fBn&index=27&pp=iAQB,00:48:05,2885,"[FLS0161, McGonagles, Dublin, Ireland, 1989-11-23](https://www.youtube.com/watch?v=gwIbWL55gio&list=PLXzdYKOUH6xj_x0Uz273TSbqMFrG80fBn&index=27&pp=iAQB)<br>"
1,0,FLS0176,19891211,https://dischord.com/fugazi_live_series/paris-france-121189,"Forum de Grenelle, Paris, France, 1989-12-11",https://www.youtube.com/watch?v=ChUGjHfodgA&list=PLXzdYKOUH6xj_x0Uz273TSbqMFrG80fBn&index=30&pp=iAQB,01:17:38,4658,"[FLS0176, Forum de Grenelle, Paris, France, 1989-12-11](https://www.youtube.com/watch?v=ChUGjHfodgA&list=PLXzdYKOUH6xj_x0Uz273TSbqMFrG80fBn&index=30&pp=iAQB)<br>"
1,0,FLS0177,19900127,https://dischord.com/fugazi_live_series/washington-dc-usa-12790,"St. Augustine's Church Hall, Washington, DC, USA, 1990-01-27",https://distortoakland.blogspot.com/2022/06/fugazi-january-27th-1990-st-augustines.html,,,"[FLS0177, St. Augustine's Church Hall, Washington, DC, USA, 1990-01-27](https://distortoakland.blogspot.com/2022/06/fugazi-january-27th-1990-st-augustines.html)<br>"
